GEOID,NAME.x,estimate_2010,pop_2010,NAME.y,estimate_2019,pop_2019,PLACEA,pop_1990,estimate_1990,dif_10_19,dif_90_19,change_perc_10_19,change_perc_90_19,share_2010,share_2019,share_1990,share_dif_10_19,share_dif_90_19
0631260,"Gridley city, California",45,6449,"Gridley city, California",70,6744,31260,4979,27,25,43,0.5555555555555556,1.5925925925925926,0.006977826019537912,0.010379596678529062,0.0054227756577626025,0.00340177065899115,0.00495682102076646
0631288,"Grimes CDP, California",0,407,"Grimes CDP, California",0,305,31288,302,0,0,0,NA,NA,0,0,0,0,0
0631302,"Grizzly Flats CDP, California",0,793,"Grizzly Flats CDP, California",0,1195,31302,421,2,0,-2,NA,-1,0,0,0.004750593824228029,0,-0.004750593824228029
0631372,"Groveland CDP, California",0,354,"Groveland CDP, California",0,247,31372,666,0,0,0,NA,NA,0,0,0,0,0
0631393,"Grover Beach city, California",86,13137,"Grover Beach city, California",261,13535,31393,11560,203,175,58,2.0348837209302326,0.2857142857142857,0.006546395676334018,0.019283339490210567,0.01756055363321799,0.012736943813876548,0.0017227858569925751
0631414,"Guadalupe city, California",45,6770,"Guadalupe city, California",44,7451,31414,5566,37,-1,7,-0.022222222222222223,0.1891891891891892,0.0066469719350073855,0.0059052476177694265,0.006647502694933525,-7.41724317237959e-4,-7.422550771640987e-4
0631470,"Guerneville CDP, California",87,4476,"Guerneville CDP, California",66,5014,31470,4526,42,-21,24,-0.2413793103448276,0.5714285714285714,0.01943699731903485,0.01316314319904268,0.009279717189571365,-0.006273854119992171,0.003883426009471315
0631540,"Guinda CDP, California",28,192,"Guinda CDP, California",0,237,31540,164,30,-28,-30,-1,-1,0.14583333333333334,0,0.18292682926829268,-0.14583333333333334,-0.18292682926829268
0631568,"Gustine city, California",9,5438,"Gustine city, California",0,5813,31568,3939,27,-9,-27,-1,-1,0.0016550202280250091,0,0.006854531607006854,-0.0016550202280250091,-0.006854531607006854
0631596,"Hacienda Heights CDP, California",791,53639,"Hacienda Heights CDP, California",613,55188,31596,52666,1102,-178,-489,-0.225031605562579,-0.4437386569872958,0.014746732787710435,0.011107487134884395,0.020924315497664527,-0.0036392456528260408,-0.009816828362780132
0631708,"Half Moon Bay city, California",111,11126,"Half Moon Bay city, California",87,12834,31708,8886,46,-24,41,-0.21621621621621623,0.8913043478260869,0.009976631314039187,0.006778868630201029,0.005176682421787081,-0.003197762683838158,0.0016021862084139478
0631883,"Hamilton Branch CDP, California",0,532,"Hamilton Branch CDP, California",0,495,31883,487,0,0,0,NA,NA,0,0,0,0,0
0631890,"Hamilton City CDP, California",0,1875,"Hamilton City CDP, California",28,2113,31890,1811,23,28,5,NA,0.21739130434782608,0,0.013251301467108376,0.012700165654334622,0.013251301467108376,5.51135812773754e-4
0631960,"Hanford city, California",3887,52315,"Hanford city, California",3054,56475,31960,31363,1620,-833,1434,-0.21430409055827115,0.8851851851851852,0.07429991398260537,0.054077025232403715,0.05165322194943086,-0.020222888750201652,0.0024238032829728556
0632030,"Happy Camp CDP, California",7,1152,"Happy Camp CDP, California",2,844,32030,1574,2,-5,0,-0.7142857142857143,0,0.006076388888888889,0.002369668246445498,0.0012706480304955528,-0.003706720642443391,0.001099020215949945
0632044,"Harbison Canyon CDP, California",14,3465,"Harbison Canyon CDP, California",0,4155,32044,3298,11,-14,-11,-1,-1,0.00404040404040404,0,0.0033353547604608852,-0.00404040404040404,-0.0033353547604608852
0632156,"Hardwick CDP, California",0,93,"Hardwick CDP, California",1,138,32156,163,0,1,1,NA,NA,0,0.007246376811594203,0,0.007246376811594203,0.007246376811594203
0632324,"Hartland CDP, California",0,0,"Hartland CDP, California",0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
0632340,"Hartley CDP, California",103,2739,"Hartley CDP, California",226,2960,32340,2411,86,123,140,1.1941747572815533,1.627906976744186,0.03760496531580869,0.07635135135135135,0.03566984653670676,0.03874638603554266,0.04068150481464459
0632385,"Hasley Canyon CDP, California",0,965,"Hasley Canyon CDP, California",21,1145,NA,NA,NA,21,NA,NA,NA,0,0.01834061135371179,NA,0.01834061135371179,NA
0632408,"Hat Creek CDP, California",0,216,"Hat Creek CDP, California",2,129,32408,348,0,2,2,NA,NA,0,0.015503875968992248,0,0.015503875968992248,0.015503875968992248
0632506,"Hawaiian Gardens city, California",466,14328,"Hawaiian Gardens city, California",577,14337,32506,13639,620,111,-43,0.23819742489270387,-0.06935483870967742,0.03252372975991066,0.040245518588268116,0.045457878143558915,0.007721788828357452,-0.005212359555290799
0632548,"Hawthorne city, California",24395,84195,"Hawthorne city, California",21660,87107,32548,71436,20326,-2735,1334,-0.11211313793810207,0.06563022729509004,0.2897440465585842,0.2486596943988428,0.28453440842152417,-0.041084352159741405,-0.03587471402268136
0632562,"Hayfork CDP, California",0,2055,"Hayfork CDP, California",35,2711,32562,2482,3,35,32,NA,10.666666666666666,0,0.012910365178900774,0.0012087026591458502,0.012910365178900774,0.011701662519754925
0633000,"Hayward city, California",17116,141498,"Hayward city, California",15214,159293,33000,115192,11274,-1902,3940,-0.11112409441458285,0.34947667198864646,0.12096284046417617,0.09550953274782947,0.09787137995694145,-0.0254533077163467,-0.002361847209111978
0633056,"Healdsburg city, California",19,11082,"Healdsburg city, California",0,11845,33056,10018,15,-19,-15,-1,-1,0.0017144919689586718,0,0.001497304851267718,-0.0017144919689586718,-0.001497304851267718
0633084,"Heber CDP, California",0,5022,"Heber CDP, California",0,3604,33084,2566,18,0,-18,NA,-1,0,0,0.007014809041309431,0,-0.007014809041309431
0633182,"Hemet city, California",3211,76403,"Hemet city, California",6763,84542,33182,49010,330,3552,6433,1.1061974462784179,19.493939393939392,0.04202714553093465,0.07999574176149132,0.0067333197306672105,0.03796859623055667,0.07326242203082411
0633294,"Herald CDP, California",0,990,"Herald CDP, California",54,967,33294,866,18,54,36,NA,2,0,0.055842812823164424,0.020785219399538105,0.055842812823164424,0.03505759342362632
0633308,"Hercules city, California",4225,23061,"Hercules city, California",3873,25616,33308,16829,2150,-352,1723,-0.08331360946745563,0.8013953488372093,0.1832097480594944,0.1511945658963148,0.12775565987283855,-0.032015182163179584,0.023438906023476258
0633336,"Herlong CDP, California",351,1399,"Herlong CDP, California",296,1295,33336,398,55,-55,241,-0.15669515669515668,4.381818181818182,0.25089349535382416,0.22857142857142856,0.13819095477386933,-0.022322066782395594,0.09038047379755923
0633364,"Hermosa Beach city, California",131,19355,"Hermosa Beach city, California",192,19539,33364,18219,211,61,-19,0.46564885496183206,-0.09004739336492891,0.0067682769310255745,0.009826500844464917,0.011581316208353917,0.003058223913439342,-0.0017548153638890004
0633434,"Hesperia city, California",4638,86405,"Hesperia city, California",3776,94203,33434,50899,1249,-862,2527,-0.18585597240189736,2.023218574859888,0.05367744922168856,0.04008364914068554,0.024538792510658363,-0.01359380008100302,0.015544856630027176
0633504,"Hickman CDP, California",0,439,"Hickman CDP, California",0,712,33504,561,3,0,-3,NA,-1,0,0,0.0053475935828877,0,-0.0053475935828877
0633518,"Hidden Hills city, California",4,2522,"Hidden Hills city, California",0,1751,33518,1729,8,-4,-8,-1,-1,0.0015860428231562252,0,0.004626951995373048,-0.0015860428231562252,-0.004626951995373048
0633532,"Hidden Meadows CDP, California",87,3930,"Hidden Meadows CDP, California",39,3462,33532,2543,9,-48,30,-0.5517241379310345,3.3333333333333335,0.022137404580152672,0.011265164644714038,0.003539127015336217,-0.010872239935438633,0.007726037629377821
0633549,"Hidden Valley Lake CDP, California",109,6185,"Hidden Valley Lake CDP, California",17,5539,33549,2037,23,-92,-6,-0.8440366972477065,-0.2608695652173913,0.017623282134195634,0.003069146055244629,0.011291114383897889,-0.014554136078951004,-0.00822196832865326
0633574,"Highgrove CDP, California",177,4302,"Highgrove CDP, California",76,5786,33574,3326,175,-101,-99,-0.5706214689265536,-0.5657142857142857,0.041143654114365415,0.013135153819564467,0.052615754660252555,-0.028008500294800946,-0.039480600840688086
0633588,"Highland city, California",4833,52341,"Highland city, California",4799,55049,33588,34581,3792,-34,1007,-0.007034967928822677,0.2655590717299578,0.09233679142545996,0.08717687878072262,0.10965559122061247,-0.005159912644737336,-0.022478712439889845
0633633,"Highlands-Baywood Park CDP, California",81,4147,"Highlands-Baywood Park CDP, California",73,4767,33633,4435,113,-8,-40,-0.09876543209876543,-0.35398230088495575,0.019532191945985048,0.015313614432557163,0.02547914317925592,-0.004218577513427885,-0.010165528746698755
0633798,"Hillsborough town, California",95,10650,"Hillsborough town, California",124,11447,33798,10667,74,29,50,0.30526315789473685,0.6756756756756757,0.00892018779342723,0.01083253254127719,0.00693728320989969,0.0019123447478499606,0.0038952493313775
0633861,"Hilmar-Irwin CDP, California",10,4997,"Hilmar-Irwin CDP, California",0,5755,33861,3448,13,-10,-13,-1,-1,0.0020012007204322593,0,0.0037703016241299302,-0.0020012007204322593,-0.0037703016241299302
0633935,"Hiouchi CDP, California",0,352,"Hiouchi CDP, California",0,244,33935,406,0,0,0,NA,NA,0,0,0,0,0
0634120,"Hollister city, California",497,34539,"Hollister city, California",296,38687,34120,19893,119,-201,177,-0.4044265593561368,1.4873949579831933,0.01438953067546831,0.007651148964768527,0.005982003719901473,-0.006738381710699784,0.001669145244867054
0634246,"Holtville city, California",0,5835,"Holtville city, California",47,6527,34246,4820,10,47,37,NA,3.7,0,0.007200857974567183,0.002074688796680498,0.007200857974567183,0.005126169177886684
0634281,"Home Garden CDP, California",319,1916,"Home Garden CDP, California",86,1521,34281,1551,284,-233,-198,-0.7304075235109718,-0.6971830985915493,0.16649269311064718,0.05654174884944116,0.1831076724693746,-0.10995094426120602,-0.12656592361993343
0634302,"Home Gardens CDP, California",413,10947,"Home Gardens CDP, California",483,12153,34302,7780,118,70,365,0.1694915254237288,3.093220338983051,0.03772723120489632,0.03974327326586028,0.015167095115681234,0.0020160420609639587,0.024576178150179047
0634316,"Homeland CDP, California",60,7004,"Homeland CDP, California",26,7086,34316,4044,12,-34,14,-0.5666666666666667,1.1666666666666667,0.008566533409480296,0.00366920688681908,0.002967359050445104,-0.004897326522661217,7.01847836373976e-4
0634392,"Homestead Valley CDP, California",22,2888,"Homestead Valley CDP, California",28,2865,34392,1247,6,6,22,0.2727272727272727,3.6666666666666665,0.007617728531855956,0.009773123909249564,0.0048115477145148355,0.0021553953773936086,0.004961576194734729
0634405,"Homewood Canyon CDP, California",0,109,"Homewood Canyon CDP, California",0,69,34405,87,0,0,0,NA,NA,0,0,0,0,0
0634428,"Honcut CDP, California",12,572,"Honcut CDP, California",0,116,34428,350,0,-12,0,-1,NA,0.02097902097902098,0,0,-0.02097902097902098,0
0634484,"Hood CDP, California",0,173,"Hood CDP, California",0,313,34484,187,0,0,0,NA,NA,0,0,0,0,0
0634652,"Hopland CDP, California",0,874,"Hopland CDP, California",0,920,34652,651,2,0,-2,NA,-1,0,0,0.0030721966205837174,0,-0.0030721966205837174
0634694,"Hornbrook CDP, California",0,270,"Hornbrook CDP, California",0,211,34694,278,0,0,0,NA,NA,0,0,0,0,0
0634708,"Hornitos CDP, California",0,0,"Hornitos CDP, California",0,66,34708,38,0,0,0,NA,NA,NA,0,0,NA,0
0634904,"Hughson city, California",15,6267,"Hughson city, California",33,7460,34904,3349,7,18,26,1.2,3.7142857142857144,0.0023934897079942556,0.004423592493297587,0.0020901761719916393,0.0020301027853033317,0.002333416321305948
0634928,"Humboldt Hill CDP, California",56,3769,"Humboldt Hill CDP, California",34,4315,34928,2877,13,-22,21,-0.39285714285714285,1.6153846153846154,0.014858052533828601,0.007879490150637311,0.0045185957594716716,-0.00697856238319129,0.0033608943911656395
0636000,"Huntington Beach city, California",1338,188914,"Huntington Beach city, California",2846,200259,36000,181519,1687,1508,1159,1.1270553064275037,0.6870183758150563,0.007082587844204241,0.014211595983201753,0.009293792936276643,0.007129008138997512,0.00491780304692511
0636056,"Huntington Park city, California",372,58642,"Huntington Park city, California",689,58353,36056,56001,594,317,95,0.8521505376344086,0.15993265993265993,0.006343576276388936,0.011807447774750226,0.01060695344725987,0.00546387149836129,0.0012004943274903559
0636084,"Huron city, California",0,6691,"Huron city, California",21,7115,36084,4775,22,21,-1,NA,-0.045454545454545456,0,0.0029515108924806745,0.004607329842931937,0.0029515108924806745,-0.0016558189504512627
0636098,"Hyampom CDP, California",0,191,"Hyampom CDP, California",0,115,36098,244,0,0,0,NA,NA,0,0,0,0,0
0636126,"Hydesville CDP, California",13,1197,"Hydesville CDP, California",0,1063,36126,1131,1,-13,-1,-1,-1,0.01086048454469507,0,8.841732979664014e-4,-0.01086048454469507,-8.841732979664014e-4
0636168,"Idlewild CDP, California",0,30,"Idlewild CDP, California",0,0,36168,22,0,0,0,NA,NA,0,NA,0,NA,NA
0636203,"Idyllwild-Pine Cove CDP, California",0,2193,"Idyllwild-Pine Cove CDP, California",106,2510,36203,2851,8,106,98,NA,12.25,0,0.04223107569721116,0.0028060329708874078,0.04223107569721116,0.03942504272632375
0636280,"Imperial city, California",206,13406,"Imperial city, California",297,17454,36280,4287,145,91,152,0.441747572815534,1.0482758620689656,0.015366253916156945,0.01701615675489859,0.03382318637742011,0.0016499028387416438,-0.016807029622521518
0636294,"Imperial Beach city, California",1378,26254,"Imperial Beach city, California",1429,27315,36294,26512,1310,51,119,0.03701015965166909,0.09083969465648854,0.05248724003961301,0.05231557752150833,0.049411587205793604,-1.716625181046802e-4,0.0029039903157147273
0636350,"Independence CDP, California",2,551,"Independence CDP, California",5,603,36350,695,8,3,-3,1.5,-0.375,0.003629764065335753,0.008291873963515755,0.011510791366906475,0.004662109898180002,-0.00321891740339072
0636364,"Indian Falls CDP, California",0,35,"Indian Falls CDP, California",0,53,36364,35,0,0,0,NA,NA,0,0,0,0,0
0636420,"Indianola CDP, California",0,1029,"Indianola CDP, California",0,739,36420,857,1,0,-1,NA,-1,0,0,0.0011668611435239206,0,-0.0011668611435239206
0636434,"Indian Wells city, California",89,4858,"Indian Wells city, California",49,5370,36434,2779,9,-40,40,-0.449438202247191,4.444444444444445,0.018320296418279126,0.009124767225325885,0.0032385750269881253,-0.009195529192953241,0.00588619219833776
0636448,"Indio city, California",1812,72486,"Indio city, California",3016,89469,36448,38384,1508,1204,1508,0.6644591611479028,1,0.02499793063488122,0.033710000111770555,0.03928720300125052,0.008712069476889336,-0.005577202889479965
0636452,"Indio Hills CDP, California",32,1390,"Indio Hills CDP, California",12,782,36452,699,7,-20,5,-0.625,0.7142857142857143,0.02302158273381295,0.015345268542199489,0.010014306151645207,-0.007676314191613461,0.0053309623905542815
0636490,"Industry city, California",30,368,"Industry city, California",2,373,36490,581,19,-28,-17,-0.9333333333333333,-0.8947368421052632,0.08152173913043478,0.005361930294906166,0.03270223752151463,-0.07615980883552861,-0.027340307226608466
0636546,"Inglewood city, California",48114,110053,"Inglewood city, California",44831,109613,36546,109454,56729,-3283,-11898,-0.06823377811032132,-0.20973399848402052,0.43718935422023936,0.40899345880506877,0.5182907888245291,-0.02819589541517059,-0.10929733001946029
0636613,"Interlaken CDP, California",129,6810,"Interlaken CDP, California",81,7817,36613,6417,54,-48,27,-0.37209302325581395,0.5,0.01894273127753304,0.010362031469873353,0.008415147265077139,-0.008580699807659686,0.0019468842047962141
0636616,"Inverness CDP, California",35,1380,"Inverness CDP, California",0,1097,36616,1430,4,-35,-4,-1,-1,0.025362318840579712,0,0.002797202797202797,-0.025362318840579712,-0.002797202797202797
0636658,"Inyokern CDP, California",0,1676,"Inyokern CDP, California",0,696,36658,1310,11,0,-11,NA,-1,0,0,0.008396946564885497,0,-0.008396946564885497
0636672,"Ione city, California",652,7845,"Ione city, California",815,7753,36672,6540,1569,163,-754,0.25,-0.4805608667941364,0.08311026131293818,0.10512059847800852,0.23990825688073394,0.022010337165070337,-0.13478765840272544
0636735,"Iron Horse CDP, California",0,273,"Iron Horse CDP, California",0,191,36735,195,0,0,0,NA,NA,0,0,0,0,0
0636770,"Irvine city, California",3881,199117,"Irvine city, California",4658,273157,36770,119410,3124,777,1534,0.20020613244009275,0.4910371318822023,0.019491052998990545,0.017052464333698204,0.02616196298467465,-0.0024385886652923405,-0.009109498650976447
